session_id,total_clicks,avg_price,total_spent,max_price,min_price,unique_pages,max_page,country,unique_products,unique_categories,product_exploration_ratio,page_progression_ratio,conversion,revenue
382,21,46.333333333333336,973,77,28,4,4,24,20,3,0.9523809523809523,1.0,0,973
383,7,46.857142857142854,328,72,28,2,2,29,6,4,0.8571428571428571,1.0,0,328
384,2,38.0,76,38,38,1,2,29,1,1,0.5,2.0,0,76
385,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
386,10,43.6,436,62,28,4,4,29,10,4,1.0,1.0,0,436
387,2,35.5,71,38,33,1,1,29,2,1,1.0,1.0,0,71
389,1,38.0,38,38,38,1,2,9,1,1,1.0,2.0,0,38
390,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
391,15,48.8,732,67,33,3,3,24,13,3,0.8666666666666667,1.0,0,732
392,2,47.5,95,62,33,1,1,9,2,1,1.0,1.0,0,95
393,1,50.0,50,50,50,1,2,29,1,1,1.0,2.0,0,50
394,6,43.5,261,72,28,1,1,29,6,3,1.0,1.0,0,261
395,8,45.125,361,57,33,2,2,24,8,3,1.0,1.0,0,361
396,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
397,4,52.5,210,72,38,2,2,9,4,1,1.0,1.0,0,210
399,1,43.0,43,43,43,1,1,46,1,1,1.0,1.0,0,43
400,1,52.0,52,52,52,1,1,46,1,1,1.0,1.0,0,52
402,1,43.0,43,43,43,1,1,46,1,1,1.0,1.0,0,43
403,1,38.0,38,38,38,1,1,46,1,1,1.0,1.0,0,38
405,1,62.0,62,62,62,1,1,46,1,1,1.0,1.0,0,62
406,1,48.0,48,48,48,1,1,46,1,1,1.0,1.0,0,48
407,1,67.0,67,67,67,1,1,9,1,1,1.0,1.0,0,67
408,12,51.25,615,67,33,3,3,9,11,3,0.9166666666666666,1.0,0,615
409,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
410,1,38.0,38,38,38,1,1,9,1,1,1.0,1.0,0,38
411,7,47.714285714285715,334,62,33,2,2,9,7,1,1.0,1.0,0,334
412,1,62.0,62,62,62,1,2,29,1,1,1.0,2.0,0,62
413,3,42.666666666666664,128,52,38,1,1,29,3,2,1.0,1.0,0,128
414,3,45.333333333333336,136,50,43,2,2,29,2,2,0.6666666666666666,1.0,0,136
415,4,57.0,228,62,52,1,1,29,3,1,0.75,1.0,0,228
416,9,53.44444444444444,481,82,28,2,2,29,9,4,1.0,1.0,0,481
417,22,45.45454545454545,1000,82,23,5,5,29,19,2,0.8636363636363636,1.0,1,1000
418,2,38.0,76,38,38,1,2,29,2,1,1.0,2.0,0,76
419,2,61.0,122,62,60,1,1,29,2,1,1.0,1.0,0,122
420,22,45.54545454545455,1002,62,20,4,4,29,21,3,0.9545454545454546,1.0,0,1002
421,3,49.333333333333336,148,82,28,1,1,29,3,1,1.0,1.0,0,148
422,12,41.833333333333336,502,67,23,4,4,29,12,3,1.0,1.0,0,502
423,5,36.4,182,55,23,3,3,9,5,1,1.0,1.0,0,182
424,7,38.714285714285715,271,43,28,2,3,46,7,2,1.0,1.5,0,271
425,6,45.166666666666664,271,72,28,1,1,9,6,2,1.0,1.0,0,271
426,7,49.142857142857146,344,72,38,1,1,16,6,1,0.8571428571428571,1.0,0,344
427,2,50.0,100,62,38,1,1,46,2,2,1.0,1.0,0,100
428,4,35.5,142,43,28,1,1,29,4,1,1.0,1.0,0,142
429,7,44.0,308,62,23,1,1,29,7,3,1.0,1.0,0,308
430,1,38.0,38,38,38,1,1,44,1,1,1.0,1.0,0,38
431,2,40.5,81,43,38,1,1,29,2,2,1.0,1.0,0,81
432,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
433,21,39.904761904761905,838,62,18,4,4,29,21,4,1.0,1.0,0,838
434,2,45.5,91,48,43,1,2,29,2,2,1.0,2.0,0,91
435,5,46.8,234,67,38,2,2,29,4,3,0.8,1.0,0,234
436,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
437,2,27.0,54,28,26,2,3,9,2,2,1.0,1.5,0,54
438,2,60.0,120,82,38,1,1,9,2,1,1.0,1.0,0,120
439,3,47.666666666666664,143,72,28,1,1,9,3,1,1.0,1.0,0,143
440,2,52.0,104,52,52,1,1,9,1,1,0.5,1.0,0,104
441,7,45.142857142857146,316,62,28,2,2,9,7,2,1.0,1.0,0,316
442,1,38.0,38,38,38,1,1,9,1,1,1.0,1.0,0,38
443,5,34.4,172,48,20,2,3,9,4,2,0.8,1.5,0,172
444,5,51.2,256,62,38,1,1,9,4,1,0.8,1.0,0,256
445,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
446,3,46.0,138,52,38,2,2,29,3,2,1.0,1.0,0,138
447,2,33.0,66,33,33,1,1,29,2,2,1.0,1.0,0,66
448,2,48.0,96,48,48,1,1,29,2,1,1.0,1.0,0,96
449,2,35.5,71,38,33,1,1,29,2,1,1.0,1.0,0,71
450,1,28.0,28,28,28,1,4,29,1,1,1.0,4.0,0,28
451,12,46.166666666666664,554,65,28,2,2,29,12,3,1.0,1.0,0,554
452,2,45.0,90,62,28,1,1,29,2,2,1.0,1.0,0,90
453,4,30.5,122,38,28,1,1,29,2,2,0.5,1.0,0,122
454,7,33.714285714285715,236,43,28,3,4,29,6,1,0.8571428571428571,1.3333333333333333,0,236
455,2,47.5,95,52,43,1,1,29,2,2,1.0,1.0,0,95
456,13,42.23076923076923,549,52,23,4,5,29,11,4,0.8461538461538461,1.25,1,549
457,2,47.5,95,52,43,1,1,29,2,2,1.0,1.0,0,95
458,2,27.0,54,28,26,1,3,29,2,1,1.0,3.0,0,54
459,9,44.888888888888886,404,62,38,2,2,29,9,3,1.0,1.0,0,404
460,10,46.2,462,62,20,3,3,29,10,3,1.0,1.0,0,462
461,3,41.0,123,62,28,3,3,28,3,2,1.0,1.0,0,123
462,32,47.40625,1517,67,28,2,2,9,20,2,0.625,1.0,0,1517
463,6,40.5,243,48,33,4,5,29,6,1,1.0,1.25,1,243
464,5,47.8,239,72,38,2,2,9,5,3,1.0,1.0,0,239
465,3,49.0,147,57,38,1,1,29,3,2,1.0,1.0,0,147
466,8,45.375,363,62,33,2,2,29,8,3,1.0,1.0,0,363
467,2,52.5,105,62,43,1,1,29,2,1,1.0,1.0,0,105
468,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
469,4,41.5,166,52,28,2,4,29,4,1,1.0,2.0,0,166
470,1,57.0,57,57,57,1,1,44,1,1,1.0,1.0,0,57
471,5,52.2,261,57,38,2,2,29,5,1,1.0,1.0,0,261
472,8,47.5,380,62,28,3,3,29,7,4,0.875,1.0,0,380
473,4,36.75,147,48,33,1,1,29,2,1,0.5,1.0,0,147
474,5,45.4,227,55,33,2,3,29,5,1,1.0,1.5,0,227
475,1,62.0,62,62,62,1,2,29,1,1,1.0,2.0,0,62
476,3,39.333333333333336,118,57,28,3,3,29,3,2,1.0,1.0,0,118
477,4,31.75,127,33,28,2,2,9,4,2,1.0,1.0,0,127
478,12,47.583333333333336,571,62,28,1,1,29,11,3,0.9166666666666666,1.0,0,571
479,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
480,6,45.166666666666664,271,67,33,3,3,29,5,2,0.8333333333333334,1.0,0,271
481,9,45.55555555555556,410,62,28,4,4,29,9,3,1.0,1.0,0,410
482,7,42.857142857142854,300,72,33,3,4,29,6,2,0.8571428571428571,1.3333333333333333,0,300
483,2,52.5,105,57,48,2,4,29,2,1,1.0,2.0,0,105
484,3,38.0,114,48,33,2,2,9,3,1,1.0,1.0,0,114
485,11,39.81818181818182,438,62,23,3,3,9,11,3,1.0,1.0,0,438
486,14,39.714285714285715,556,52,28,4,5,29,13,4,0.9285714285714286,1.25,1,556
487,4,41.5,166,57,28,2,2,29,4,3,1.0,1.0,0,166
488,9,41.333333333333336,372,62,23,2,2,29,8,3,0.8888888888888888,1.0,0,372
489,2,50.0,100,52,48,1,1,9,2,1,1.0,1.0,0,100
490,12,53.833333333333336,646,82,38,1,1,46,7,1,0.5833333333333334,1.0,0,646
491,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
492,2,33.0,66,38,28,1,3,29,2,2,1.0,3.0,0,66
493,21,47.19047619047619,991,67,26,4,4,9,21,2,1.0,1.0,0,991
494,3,49.0,147,52,43,1,1,29,3,1,1.0,1.0,0,147
495,1,43.0,43,43,43,1,1,9,1,1,1.0,1.0,0,43
496,2,45.0,90,62,28,1,1,9,2,1,1.0,1.0,0,90
497,3,46.0,138,62,33,3,3,29,3,1,1.0,1.0,0,138
498,18,49.0,882,77,23,4,4,24,17,2,0.9444444444444444,1.0,0,882
499,2,23.0,46,23,23,1,2,29,1,1,0.5,2.0,0,46
500,1,52.0,52,52,52,1,1,9,1,1,1.0,1.0,0,52
501,28,44.964285714285715,1259,67,28,3,3,29,27,3,0.9642857142857143,1.0,0,1259
502,2,38.0,76,38,38,1,1,29,1,1,0.5,1.0,0,76
503,5,47.6,238,67,23,1,1,9,5,3,1.0,1.0,0,238
504,4,46.25,185,57,38,2,2,9,4,2,1.0,1.0,0,185
505,3,49.0,147,62,33,1,1,29,3,2,1.0,1.0,0,147
506,4,56.0,224,62,38,2,3,24,3,1,0.75,1.5,0,224
507,2,49.0,98,50,48,1,2,29,2,1,1.0,2.0,0,98
508,6,34.833333333333336,209,52,20,3,3,10,6,3,1.0,1.0,0,209
509,5,43.8,219,67,38,2,2,29,4,1,0.8,1.0,0,219
510,2,33.0,66,33,33,1,1,46,1,1,0.5,1.0,0,66
511,4,39.25,157,48,28,1,1,9,4,2,1.0,1.0,0,157
512,21,44.285714285714285,930,82,28,4,4,29,12,4,0.5714285714285714,1.0,0,930
513,29,37.86206896551724,1098,57,20,4,4,29,27,3,0.9310344827586207,1.0,0,1098
514,20,43.75,875,62,26,4,4,29,20,4,1.0,1.0,0,875
515,2,55.0,110,72,38,1,1,41,2,2,1.0,1.0,0,110
516,6,52.333333333333336,314,62,28,1,1,29,5,3,0.8333333333333334,1.0,0,314
517,7,41.285714285714285,289,62,23,1,1,24,6,3,0.8571428571428571,1.0,0,289
518,9,50.77777777777778,457,72,28,2,2,9,8,3,0.8888888888888888,1.0,0,457
519,1,62.0,62,62,62,1,3,9,1,1,1.0,3.0,0,62
520,6,40.5,243,48,28,1,1,9,5,2,0.8333333333333334,1.0,0,243
521,2,57.0,114,57,57,1,2,24,2,1,1.0,2.0,0,114
522,15,39.53333333333333,593,57,20,5,5,29,12,3,0.8,1.0,1,593
523,7,39.285714285714285,275,57,23,3,5,29,7,3,1.0,1.6666666666666667,1,275
524,2,52.5,105,57,48,1,1,29,2,2,1.0,1.0,0,105
525,19,44.8421052631579,852,67,28,5,5,29,15,4,0.7894736842105263,1.0,1,852
526,15,47.333333333333336,710,62,28,3,3,29,15,3,1.0,1.0,0,710
527,1,28.0,28,28,28,1,2,29,1,1,1.0,2.0,0,28
528,2,45.0,90,52,38,1,1,29,2,1,1.0,1.0,0,90
529,5,39.8,199,62,33,4,4,29,5,3,1.0,1.0,0,199
530,4,56.0,224,62,43,2,2,29,4,1,1.0,1.0,0,224
531,10,47.3,473,62,38,3,4,29,9,4,0.9,1.3333333333333333,0,473
532,2,55.0,110,72,38,1,1,41,2,2,1.0,1.0,0,110
533,6,38.333333333333336,230,57,23,3,3,29,6,2,1.0,1.0,0,230
534,8,47.625,381,62,38,2,2,9,8,2,1.0,1.0,0,381
535,2,40.5,81,43,38,1,2,9,2,2,1.0,2.0,0,81
536,6,32.166666666666664,193,43,23,3,3,29,6,1,1.0,1.0,0,193
537,3,44.333333333333336,133,62,33,2,2,9,3,2,1.0,1.0,0,133
538,2,48.0,96,48,48,1,1,9,2,1,1.0,1.0,0,96
539,19,40.473684210526315,769,60,23,2,2,9,15,3,0.7894736842105263,1.0,0,769
540,5,43.8,219,72,28,1,1,29,5,3,1.0,1.0,0,219
541,3,39.666666666666664,119,43,38,1,1,9,3,1,1.0,1.0,0,119
542,23,41.95652173913044,965,67,26,4,4,27,23,3,1.0,1.0,0,965
543,1,43.0,43,43,43,1,1,9,1,1,1.0,1.0,0,43
544,11,40.45454545454545,445,77,18,3,3,29,11,3,1.0,1.0,0,445
545,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
546,2,45.0,90,52,38,1,1,9,2,2,1.0,1.0,0,90
547,5,38.8,194,52,28,2,2,29,5,2,1.0,1.0,0,194
548,4,35.5,142,43,28,2,3,29,4,3,1.0,1.5,0,142
549,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
550,6,56.333333333333336,338,62,38,2,2,29,5,2,0.8333333333333334,1.0,0,338
551,3,44.333333333333336,133,52,38,2,2,29,3,2,1.0,1.0,0,133
552,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
553,29,46.206896551724135,1340,62,28,3,3,24,27,4,0.9310344827586207,1.0,0,1340
554,3,47.666666666666664,143,62,38,2,3,24,3,1,1.0,1.5,0,143
555,7,37.142857142857146,260,57,23,3,3,7,7,3,1.0,1.0,0,260
556,15,46.46666666666667,697,62,26,4,4,24,15,2,1.0,1.0,0,697
557,2,43.0,86,48,38,1,1,29,2,1,1.0,1.0,0,86
558,2,48.0,96,48,48,2,2,29,2,1,1.0,1.0,0,96
559,1,28.0,28,28,28,1,2,29,1,1,1.0,2.0,0,28
560,3,54.0,162,67,38,1,1,29,3,1,1.0,1.0,0,162
561,7,42.0,294,67,23,2,2,29,7,2,1.0,1.0,0,294
562,15,44.46666666666667,667,67,33,1,1,29,14,3,0.9333333333333333,1.0,0,667
563,24,41.416666666666664,994,62,28,3,3,29,24,3,1.0,1.0,0,994
564,3,52.333333333333336,157,62,33,1,1,29,3,3,1.0,1.0,0,157
565,3,43.666666666666664,131,50,38,2,2,29,3,2,1.0,1.0,0,131
566,1,62.0,62,62,62,1,1,9,1,1,1.0,1.0,0,62
567,1,43.0,43,43,43,1,2,29,1,1,1.0,2.0,0,43
568,2,35.5,71,38,33,2,3,29,2,1,1.0,1.5,0,71
570,1,28.0,28,28,28,1,2,29,1,1,1.0,2.0,0,28
571,1,43.0,43,43,43,1,1,9,1,1,1.0,1.0,0,43
572,10,48.9,489,82,28,2,2,24,9,1,0.9,1.0,0,489
574,7,40.42857142857143,283,65,28,3,3,29,7,2,1.0,1.0,0,283
575,15,34.333333333333336,515,43,23,4,5,21,14,1,0.9333333333333333,1.25,1,515
576,1,62.0,62,62,62,1,1,9,1,1,1.0,1.0,0,62
577,2,38.0,76,48,28,1,1,29,2,2,1.0,1.0,0,76
578,5,47.6,238,67,28,1,1,9,5,2,1.0,1.0,0,238
579,1,28.0,28,28,28,1,4,29,1,1,1.0,4.0,0,28
580,1,33.0,33,33,33,1,1,9,1,1,1.0,1.0,0,33
581,5,45.8,229,62,38,1,1,21,5,1,1.0,1.0,0,229
582,3,39.666666666666664,119,48,28,1,1,21,3,2,1.0,1.0,0,119
583,14,41.42857142857143,580,57,23,4,5,29,14,2,1.0,1.25,1,580
584,21,37.95238095238095,797,62,23,4,4,29,20,2,0.9523809523809523,1.0,0,797
585,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
586,5,55.4,277,82,38,2,2,9,4,2,0.8,1.0,0,277
587,7,49.142857142857146,344,72,38,1,1,10,6,1,0.8571428571428571,1.0,0,344
588,2,35.5,71,43,28,2,2,41,2,2,1.0,1.0,0,71
590,1,43.0,43,43,43,1,3,29,1,1,1.0,3.0,0,43
591,4,42.75,171,57,38,1,2,29,4,1,1.0,2.0,0,171
593,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
594,8,47.0,376,62,28,3,4,9,8,3,1.0,1.3333333333333333,0,376
595,9,45.333333333333336,408,82,20,3,4,9,9,3,1.0,1.3333333333333333,0,408
596,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
597,6,39.666666666666664,238,48,28,3,3,29,6,3,1.0,1.0,0,238
599,1,52.0,52,52,52,1,1,9,1,1,1.0,1.0,0,52
600,4,51.25,205,62,38,3,3,29,4,2,1.0,1.0,0,205
601,17,43.23529411764706,735,57,28,5,5,29,16,3,0.9411764705882353,1.0,1,735
602,3,37.666666666666664,113,52,28,2,3,29,3,3,1.0,1.5,0,113
603,24,38.083333333333336,914,67,28,4,5,29,23,4,0.9583333333333334,1.25,1,914
604,14,43.214285714285715,605,82,20,3,3,29,14,3,1.0,1.0,0,605
605,6,41.833333333333336,251,57,28,3,3,29,6,2,1.0,1.0,0,251
606,9,43.333333333333336,390,62,28,2,2,29,9,2,1.0,1.0,0,390
607,3,37.666666666666664,113,57,28,2,2,29,3,2,1.0,1.0,0,113
608,5,42.6,213,62,28,2,2,29,5,2,1.0,1.0,0,213
609,3,51.0,153,57,48,2,2,29,3,2,1.0,1.0,0,153
610,10,47.0,470,62,33,2,2,29,10,3,1.0,1.0,0,470
611,3,36.333333333333336,109,43,28,1,1,29,3,1,1.0,1.0,0,109
612,4,36.75,147,48,23,1,1,29,4,2,1.0,1.0,0,147
613,10,43.8,438,82,28,2,3,29,9,4,0.9,1.5,0,438
614,5,40.8,204,57,23,2,2,29,5,3,1.0,1.0,0,204
615,5,50.6,253,67,28,3,5,29,5,3,1.0,1.6666666666666667,1,253
616,10,44.6,446,67,23,2,2,29,8,4,0.8,1.0,0,446
618,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
619,4,35.5,142,48,28,1,1,29,3,2,0.75,1.0,0,142
620,6,45.833333333333336,275,62,28,2,2,29,6,3,1.0,1.0,0,275
621,17,45.8235294117647,779,62,28,4,4,29,17,4,1.0,1.0,0,779
622,3,31.333333333333332,94,38,28,1,1,29,3,2,1.0,1.0,0,94
623,2,43.0,86,48,38,2,4,29,2,2,1.0,2.0,0,86
624,14,44.0,616,62,28,4,4,29,14,4,1.0,1.0,0,616
625,5,40.6,203,57,23,1,1,29,5,4,1.0,1.0,0,203
626,6,38.833333333333336,233,48,23,1,1,29,6,2,1.0,1.0,0,233
627,1,43.0,43,43,43,1,3,29,1,1,1.0,3.0,0,43
628,10,37.4,374,62,28,3,3,29,7,4,0.7,1.0,0,374
629,7,54.0,378,62,33,2,2,29,7,3,1.0,1.0,0,378
630,4,47.5,190,62,28,1,1,29,4,2,1.0,1.0,0,190
631,14,36.214285714285715,507,60,26,5,5,29,13,3,0.9285714285714286,1.0,1,507
632,1,28.0,28,28,28,1,4,29,1,1,1.0,4.0,0,28
633,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
634,6,40.5,243,48,33,2,4,29,6,2,1.0,2.0,0,243
635,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
636,2,30.5,61,33,28,2,3,29,2,2,1.0,1.5,0,61
637,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
638,55,37.30909090909091,2052,57,23,5,5,29,34,3,0.6181818181818182,1.0,1,2052
639,2,50.0,100,57,43,1,2,29,2,2,1.0,2.0,0,100
640,4,40.75,163,57,20,3,3,29,4,2,1.0,1.0,0,163
641,11,40.63636363636363,447,62,28,3,3,29,10,2,0.9090909090909091,1.0,0,447
642,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
643,7,47.0,329,62,38,1,1,29,4,1,0.5714285714285714,1.0,0,329
644,4,31.75,127,43,23,1,1,29,4,3,1.0,1.0,0,127
645,9,53.55555555555556,482,82,33,3,3,29,8,1,0.8888888888888888,1.0,0,482
646,2,52.5,105,62,43,1,1,29,2,1,1.0,1.0,0,105
647,5,38.0,190,43,33,3,5,38,5,1,1.0,1.6666666666666667,1,190
648,39,46.02564102564103,1795,57,18,3,3,34,19,2,0.48717948717948717,1.0,0,1795
649,1,62.0,62,62,62,1,1,34,1,1,1.0,1.0,0,62
650,10,36.4,364,62,23,2,2,29,8,3,0.8,1.0,0,364
651,1,62.0,62,62,62,1,2,29,1,1,1.0,2.0,0,62
652,2,62.0,124,62,62,1,3,29,1,1,0.5,3.0,0,124
653,7,40.714285714285715,285,62,33,4,4,29,6,2,0.8571428571428571,1.0,0,285
654,9,48.666666666666664,438,67,33,3,3,29,9,2,1.0,1.0,0,438
655,1,60.0,60,60,60,1,1,29,1,1,1.0,1.0,0,60
656,2,45.5,91,48,43,1,1,29,2,2,1.0,1.0,0,91
657,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
658,3,46.0,138,52,38,1,1,29,3,3,1.0,1.0,0,138
659,3,60.333333333333336,181,62,57,2,3,29,3,2,1.0,1.5,0,181
660,3,51.666666666666664,155,55,48,3,3,29,3,3,1.0,1.0,0,155
661,4,40.25,161,72,23,1,1,9,4,2,1.0,1.0,0,161
662,1,28.0,28,28,28,1,3,29,1,1,1.0,3.0,0,28
663,10,45.2,452,72,28,3,4,29,8,3,0.8,1.3333333333333333,0,452
664,1,65.0,65,65,65,1,1,29,1,1,1.0,1.0,0,65
665,2,40.5,81,43,38,1,1,29,2,1,1.0,1.0,0,81
667,3,55.666666666666664,167,67,38,1,1,29,3,1,1.0,1.0,0,167
668,3,38.0,114,38,38,1,1,29,3,2,1.0,1.0,0,114
669,3,55.666666666666664,167,72,38,2,2,29,3,2,1.0,1.0,0,167
671,4,41.0,164,60,28,2,2,9,4,2,1.0,1.0,0,164
672,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
673,4,41.5,166,52,33,2,2,29,4,3,1.0,1.0,0,166
675,2,62.0,124,67,57,1,1,29,2,1,1.0,1.0,0,124
676,9,46.888888888888886,422,67,28,3,3,29,8,3,0.8888888888888888,1.0,0,422
677,16,42.25,676,62,28,3,5,29,12,2,0.75,1.6666666666666667,1,676
678,9,48.22222222222222,434,62,28,3,3,29,8,1,0.8888888888888888,1.0,0,434
679,3,36.333333333333336,109,48,28,1,1,29,3,1,1.0,1.0,0,109
680,5,48.6,243,67,33,1,1,29,5,2,1.0,1.0,0,243
681,2,38.0,76,38,38,2,2,29,2,1,1.0,1.0,0,76
682,4,42.75,171,52,38,1,1,29,3,3,0.75,1.0,0,171
683,7,38.57142857142857,270,57,23,1,1,9,7,3,1.0,1.0,0,270
685,6,51.666666666666664,310,82,33,1,1,29,5,1,0.8333333333333334,1.0,0,310
686,9,51.44444444444444,463,67,38,1,1,29,8,2,0.8888888888888888,1.0,0,463
687,1,62.0,62,62,62,1,2,29,1,1,1.0,2.0,0,62
688,2,38.0,76,43,33,1,1,29,2,1,1.0,1.0,0,76
689,7,51.285714285714285,359,82,33,1,1,29,7,3,1.0,1.0,0,359
690,28,42.82142857142857,1199,67,28,4,4,29,25,4,0.8928571428571429,1.0,0,1199
692,1,43.0,43,43,43,1,3,29,1,1,1.0,3.0,0,43
693,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
694,5,46.2,231,57,28,4,5,29,5,2,1.0,1.25,1,231
695,24,42.041666666666664,1009,62,20,3,3,29,24,4,1.0,1.0,0,1009
697,3,55.666666666666664,167,67,38,1,1,29,3,1,1.0,1.0,0,167
698,3,47.333333333333336,142,57,33,1,1,29,3,2,1.0,1.0,0,142
699,3,52.0,156,52,52,1,1,29,3,1,1.0,1.0,0,156
700,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
701,8,33.5,268,52,28,3,4,29,5,3,0.625,1.3333333333333333,0,268
702,2,47.5,95,57,38,1,2,29,2,1,1.0,2.0,0,95
703,4,39.0,156,57,28,2,2,29,4,3,1.0,1.0,0,156
704,6,39.5,237,62,28,3,3,29,6,2,1.0,1.0,0,237
705,3,31.333333333333332,94,38,23,1,1,29,3,2,1.0,1.0,0,94
707,4,34.25,137,43,28,1,1,29,3,1,0.75,1.0,0,137
708,12,46.083333333333336,553,72,28,3,3,29,11,3,0.9166666666666666,1.0,0,553
709,2,35.5,71,43,28,1,1,29,2,2,1.0,1.0,0,71
710,3,51.666666666666664,155,62,33,1,1,29,3,2,1.0,1.0,0,155
711,3,52.333333333333336,157,67,38,1,1,29,3,1,1.0,1.0,0,157
712,5,41.0,205,43,38,2,2,29,3,1,0.6,1.0,0,205
713,3,34.666666666666664,104,38,28,1,1,29,3,2,1.0,1.0,0,104
714,3,46.0,138,62,33,3,3,29,3,2,1.0,1.0,0,138
715,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
716,5,39.0,195,48,33,2,3,29,4,2,0.8,1.5,0,195
717,2,55.0,110,62,48,2,2,29,2,2,1.0,1.0,0,110
718,8,52.375,419,67,38,2,2,29,8,2,1.0,1.0,0,419
719,7,37.857142857142854,265,57,23,5,5,29,7,2,1.0,1.0,1,265
720,9,44.333333333333336,399,55,28,3,3,29,8,1,0.8888888888888888,1.0,0,399
721,3,46.333333333333336,139,48,43,1,1,29,3,2,1.0,1.0,0,139
722,18,42.666666666666664,768,57,28,4,4,29,14,4,0.7777777777777778,1.0,0,768
723,8,51.75,414,67,33,2,2,29,8,2,1.0,1.0,0,414
724,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
725,3,33.0,99,38,28,1,1,29,3,2,1.0,1.0,0,99
726,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
727,10,56.1,561,82,33,2,2,9,7,2,0.7,1.0,0,561
728,6,49.166666666666664,295,67,28,1,1,29,6,2,1.0,1.0,0,295
729,1,48.0,48,48,48,1,3,44,1,1,1.0,3.0,0,48
730,4,54.75,219,67,38,2,2,29,4,2,1.0,1.0,0,219
731,5,36.8,184,52,28,1,1,29,5,3,1.0,1.0,0,184
732,5,36.0,180,48,23,1,1,29,5,1,1.0,1.0,0,180
733,3,33.0,99,38,28,1,1,29,3,2,1.0,1.0,0,99
734,1,23.0,23,23,23,1,1,29,1,1,1.0,1.0,0,23
735,9,41.77777777777778,376,72,18,3,3,29,9,4,1.0,1.0,0,376
737,5,38.0,190,43,28,3,4,29,5,1,1.0,1.3333333333333333,0,190
738,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
739,5,40.8,204,62,23,1,1,29,5,3,1.0,1.0,0,204
740,9,41.77777777777778,376,57,33,4,4,29,9,3,1.0,1.0,0,376
741,4,52.25,209,67,38,2,2,29,4,1,1.0,1.0,0,209
742,4,40.25,161,57,23,1,1,29,4,3,1.0,1.0,0,161
744,10,42.1,421,57,28,4,4,29,10,3,1.0,1.0,0,421
745,5,43.0,215,57,20,3,4,29,4,2,0.8,1.3333333333333333,0,215
746,7,49.0,343,62,38,3,3,29,7,3,1.0,1.0,0,343
747,7,41.142857142857146,288,60,28,3,4,29,7,2,1.0,1.3333333333333333,0,288
748,2,28.0,56,28,28,1,1,29,2,1,1.0,1.0,0,56
749,16,46.0,736,77,28,4,4,9,16,3,1.0,1.0,0,736
750,6,40.166666666666664,241,62,28,2,2,9,5,2,0.8333333333333334,1.0,0,241
751,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
753,1,52.0,52,52,52,1,2,29,1,1,1.0,2.0,0,52
754,1,43.0,43,43,43,1,2,29,1,1,1.0,2.0,0,43
755,2,48.0,96,48,48,1,1,29,1,1,0.5,1.0,0,96
756,2,35.5,71,38,33,1,1,29,2,2,1.0,1.0,0,71
757,8,47.0,376,62,28,3,3,29,6,3,0.75,1.0,0,376
758,8,47.75,382,72,33,1,1,16,8,3,1.0,1.0,0,382
759,7,46.857142857142854,328,62,38,1,1,29,7,1,1.0,1.0,0,328
760,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
761,3,33.0,99,43,28,1,1,29,3,2,1.0,1.0,0,99
762,2,50.0,100,62,38,1,1,29,2,1,1.0,1.0,0,100
764,27,44.333333333333336,1197,62,20,3,3,29,27,4,1.0,1.0,0,1197
765,5,38.6,193,52,28,3,4,29,4,3,0.8,1.3333333333333333,0,193
766,1,28.0,28,28,28,1,3,29,1,1,1.0,3.0,0,28
